Cbfb	Runx2
Cbl	Crk
Cbl	Egfr
Cbl	Flt1
Cbl	Grb2
Cbl	Irs1
Cbl	Lyn
Cbl	Map3k11
Cbl	Pik3r1
Cbl	Ret
Cbl	Shc1
Cbl	Sorbs1
Cbl	Spry2
Cbl	Ubc
Cbln1	Mib1
Cbln3	Mib1
Cbr1	Mib1
Cbx1	Ubc
Cbx4	Grm8
Cbx4	Sumo3
Ccar1	Sumo3
Ccar2	Mib1
Ccar2	Sumo3
Ccdc130	Park7
Ccdc50	Ubc
Ccdc82	Ubc
Ccdc93	Ubc
Ccna1	Cdh1
Ccna1	Ctnnb1
Ccna1	Hist1h1a
Ccnd2	Cdk2
Ccnd2	Cdk4
Ccnd2	Kras
Ccne1	Cdk2
Ccne1	Ctnnb1
Ccne1	Hist1h1a
Ccne1	Kras
Ccng1	Mdm2
Ccng1	Tp53
Ccsap	Ubc
Cct3	Park7
Cct3	Snca
Cct3	Sumo3
Cct3	Ubc
Cct4	Park7
Cct4	Snca
Cct5	Sumo3
Cct6a	Gja1
Cct7	Ubc
Cct8	Ubc
Cd2ap	Nphs1
Cd2ap	Ret
Cd47	Ubc
Cdc20	Cdc27
Cdc20	Kras
Cdc20	Plcb1
Cdc20	Tubg1
Cdc20	Ywhae
Cdc25a	Cdk5
Cdc25a	Ywhae
Cdc25b	Cdk5
Cdc25b	Ywhae
Cdc25c	Cdk5
Cdc25c	Ywhae
Cdc27	Cdh1
Cdc27	Kras
Cdc27	Mib1
Cdc37	Ksr1
Cdc37	Mapk7
Cdc37	Stk11
Cdc42	Pak1
Cdc42	Pak2
Cdc42	Tnk2
Cdc42	Ubc
Cdh1	Cdk2
Cdh2	Ubc
Cdip1	Ubc
Cdk1	Hist1h1a
Cdk2	Ctnnb1
Cdk2	Hist1h1a
Cdk2	Hist1h1t
Cdk2	Kras
Cdk4	Kras
Cdk4	Rassf1
Cdk4	Runx3
Cdk5	Cdk5r1
Cdk5	Dnm1
Cdk5	Mib1
Cdk5	Park2
Cdk5	Synj1
Cdk5	Ubc
Cdk5r1	Mib1
Cdk9	Gata4
Cdkl2	Mib1
Cdkl5	Mib1
Cdkn1a	Cebpa
Cdkn1b	Rchy1
Cdkn1b	Rnf123
Cdkn1b	Skp2
Cdkn1b	Tsc2
Cdkn1b	Ubc
Cdkn1c	Skp2
Cdkn1c	Ubc
Cebpa	Hdac3
Cebpa	Sumo1
Cebpb	Crebbp
Cebpb	Ep300
Cebpb	Gtf2b
Cebpb	Nolc1
Cebpg	E2f4
Cebpg	Rb1
Cebpg	Smarcd2
Celf2	Src
Celf2	Ubc
Cend1	Ubc
Cep97	Dao
Cfl1	Gja1
Cfl1	Park7
Cfl1	Ubc
Cftr	Slc4a7
Cftr	Tfap2a
Chchd3	Dao
Chd3	Sumo3
Chd6	Nfe2l2
Cherp	Mib1
Chic2	Ubc
Chkb	Ubc
Chrm1	Ubc
Chrna3	Stub1
Chrna3	Vcp
Cib1	Plk2
Cib1	Plk3
Cish	Ghr
Cish	Socs2
Cit	Ranbp9
Ckb	Ubc
Ckm	Rad23b
Ckmt1b	Ubc
Cks1b	Skp2
Clasp2	Ubc
Clcn1	Crbn
Clcn1	Cul4b
Clcn1	Ddb1
Cldn11	Ubc
Cldnd1	Ubc
Clic4	Dnm1
Clic4	Ubc
Clic4	Ywhae
Clic4	Ywhaz
Clic5	Ubc
Clint1	Dao
Clp1	Mib1
Clpx	Mib1
Clta	Cltb
Clta	Epn1
Clta	Park7
Clta	Ubc
Clta	Vcp
Cltc	Epn1
Cltc	Gabarap
Cltc	Gja1
Cltc	Ncald
Cltc	Park7
Cltc	Snca
Cltc	Sumo3
Cltc	Ubc
Cmip	Ubc
Cmpk1	Ubc
Cnksr2	Ubc
Cnn1	Mapk1
Cnn1	Prkca
Cnn3	Mapk1
Cnn3	Mapk3
Cnn3	Prkca
Cnp	Mib1
Cnp	Ubc
Cnr1	Sumo1
Cnrip1	Ubc
Cntnap1	Dao
Cntnap2	Kcna2
Cntnap2	Kcnab2
Coasy	Rps6kb1
Col1a1	Mib1
Col1a2	Mib1
Copa	Ubc
Copb1	Eea1
Copb2	Park7
Copb2	Ubc
Cops2	Ubc
Cops3	Ubc
Cops5	Htr6
Coro1a	Mib1
Coro1c	Ubc
Coro6	Mib1
Cpeb2	Mib1
Creb1	Hspa1a
Creb1	Mib1
Creb1	Ubc
Creb3l1	Syvn1
Creb3l1	Ubc
Creb3l2	Syvn1
Creb3l2	Ubc
Crebbp	Fgfr1
Crebbp	Gtf2b
Crebbp	Hes1
Crebbp	Parp1
Crebbp	Pou1f1
Crebbp	Rbck1
Crebbp	Sox9
Crebbp	Wt1
Crem	Stub1
Crem	Ubc
Crhr1	Ucn
Crhr2	Ucn
Crk	Gab1
Crk	Pxn
Crkl	Mapk8
Crkl	Pxn
Crmp1	Dao
Crmp1	Gne
Crmp1	Ubc
Crtc2	Prkaa2
Crtc2	Sik2
Crtc2	Sik3
Cry2	Ubc
Cryaa	F2rl1
Cryab	F2rl1
Cryab	Hspb1
Crym	Mib1
Csk	Gja1
Csk	Gsk3b
Csk	Pag1
Csk	Pten
Csk	Src
Csnk1a1	Ubc
Csnk1d	Dact1
Csnk1d	Dact2
Csnk1d	Dact3
Csnk1d	Map4
Csnk1d	Snapin
Csnk1g1	Ubc
Csnk2a1	Grin2b
Csnk2a1	Lbr
Csnk2a1	Mib1
Csnk2a2	Mib1
Csnk2b	Eif4ebp1
Csnk2b	Mib1
Cspg4	Mpdz
Cspg5	Ubc
Ctbp1	Ikzf1
Ctbp1	Nos1
Ctbp2	Ubc
Ctf2	Src
Ctnna1	Mib1
Ctnnal1	Mib1
Ctnnb1	Ctnnd2
Ctnnb1	Cxxc4
Ctnnb1	Dact2
Ctnnb1	Dact3
Ctnnb1	Gsk3b
Ctnnb1	Macf1
Ctnnb1	Mib1
Ctnnb1	Ubc
Ctnnbip1	Ubc
Ctnnd1	Dact1
Ctnnd1	Dact2
Ctnnd1	Mib1
Ctnnd1	Nphs1
Ctnnd2	Gsk3b
Ctnnd2	Ubc
Ctsd	Ntrk1
Ctsl	Gja1
Cttn	Kcna2
Cul1	Klhl17
Cul1	Ubc
Cul2	Hif1a
Cul3	Klhl17
Cul3	Ubc
Cul4a	Ubc
Cul5	Ubc
Cx3cl1	Ubc
Cxcl2	Ubc
Cxxc4	Dvl1
Cycs	Park7
Cycs	Rad23b
Cyfip2	Dao
Cyld	Mib1
Cyld	Ntrk1
Cyp1a1	Hsp90aa1
Cyp1a1	Hspa4
Cyp27a1	Hspa4
Cyp27b1	Tp53
Cyp2b1	Hsp90aa1
Cyp2b1	Hspa4
Cyp2e1	Hsp90aa1
Cyp2e1	Hspa4
Cyp2e1	Jun
Cyp2e1	Jund
Cyp3a23/3a1	Ubc
Cyp3a62	Ubc
Cyp3a62	Vcp
Cyp51	Ubc
Cyth1	Mib1
Cyth2	Grasp
Dact1	Dvl1
Dact1	Dvl2
Dact1	Dvl3
Dact1	Hdac1
Dact1	Prkaca
Dact1	Prkca
Dact1	Vangl1
Dact1	Vangl2
Dact2	Dvl1
Dact2	Dvl2
Dact2	Dvl3
Dact2	Hdac1
Dact2	Hnf1a
Dact2	Lef1
Dact2	Prkaca
Dact2	Prkca
Dact2	Tcf3
Dact2	Tgfb1
Dact2	Vangl1
Dact2	Vangl2
Dact3	Dvl1
Dact3	Dvl2
Dact3	Dvl3
Dact3	Prkaca
Dact3	Prkca
Dact3	Vangl1
Dact3	Vangl2
Dag1	Dmd
Dao	Ddost
Dao	Ddx3x
Dao	Ddx5
Dao	Dnm1l
Dao	Dnm3
Dao	Dpp6
Dao	Dsp
Dao	Dync1h1
Dao	Dync1li2
Dao	Dynll2
Dao	Eef1a2
Dao	Elavl1
Dao	Erc1
Dao	Erc2
Dao	Erlin2
Dao	Fam162a
Dao	Flot1
Dao	Gja1
Dao	Gnaq
Dao	Gnb4
Dao	Gria1
Dao	Gria4
Dao	Hk1
Dao	Hp1bp3
Dao	Idh3B
Dao	Igsf8
Dao	Ilf2
Dao	Immt
Dao	Inpp5a
Dao	Itpr3
Dao	Kctd12
Dao	Kif5c
Dao	LOC100362640
Dao	LOC100911597
Dao	LOC102555453
Dao	LOC679739
Dao	Lmnb1
Dao	Maoa
Dao	Maob
Dao	Map1a
Dao	Map1b
Dao	Mapre2
Dao	Mff
Dao	Mgst3
Dao	Mtch2
Dao	Mtx2
Dao	Myh10
Dao	Myh14
Dao	Myh9
Dao	Myl6
Dao	Myo5a
Dao	Napa
Dao	Napb
Dao	Ncam1
Dao	Ncoa6
Dao	Ndufa11
Dao	Ndufa12
Dao	Ndufa5
Dao	Ndufa9
Dao	Ndufb10
Dao	Ndufb11
Dao	Ndufb5
Dao	Ndufb7
Dao	Ndufb8
Dao	Ndufc2
Dao	Ndufs2
Dao	Ndufs4
Dao	Ndufs8
Dao	Ndufv1
Dao	Ndufv2
Dao	Negr1
Dao	Nfasc
Dao	Ntm
Dao	Ogt
Dao	Pabpc1
Dao	Pc
Dao	Pclo
Dao	Pfn1
Dao	Phyhip
Dao	Ppp1cb
Dao	Ppp1cc
Dao	Prex2
Dao	Prkcb
Dao	Prkcg
Dao	Prrc2c
Dao	Purb
Dao	Pygb
Dao	Pygm
Dao	RGD1307660
Dao	RGD1562953
Dao	Rab2a
Dao	Rab5c
Dao	Rab7a
Dao	Rap1b
Dao	Rapgef4
Dao	Rbm14
Dao	Rpl14
Dao	Rpl22
Dao	Rpl3
Dao	Rpl30
Dao	Rpl7
Dao	Rplp0
Dao	Rplp2
Dao	Rps18
Dao	Rps19
Dao	Rps2
Dao	Rps3
Dao	Rps6
Dao	Rps8
Dao	Rps9
Dao	Rtn4
Dao	Sacs
Dao	Samm50
Dao	Sccpdh
Dao	Sdha
Dao	Sdhb
Dao	Sec22b
Dao	Sfxn1
Dao	Sfxn3
Dao	Slc12a5
Dao	Slc1a2
Dao	Slc1a6
Dao	Slc32a1
Dao	Slc4a4
Dao	Srcin1
Dao	Stoml2
Dao	Stx12
Dao	Stx7
Dao	Syn1
Dao	Tardbp
Dao	Thy1
Dao	Trim3
Dao	Tufm
Dao	Unc13a
Dao	Upf1
Dao	Uqcrb
Dao	Uqcrfs1
Dao	Vapa
Dao	Ylpm1
Dapk3	Mib1
Dapk3	Pawr
Dapk3	Rab3ip
Dapk3	Tpm1
Dars	Gja1
Daxx	Hdac1
Daxx	Tollip
Dbi	Ubc
Dcn	Gja1
Dcn	Mib1
Dcn	Otub1
Dcn	Ubc
Dctn1	Dync1i1
Dctn1	Ubc
Dctn2	Dync1i1
Dctn2	Kcna5
Dctn2	Rad23b
Dctn2	Ubc
Dctn3	Ubc
Dcun1d1	Ubc
Dcx	Nfasc
Ddah2	Ubc
Ddb1	Ubc
Ddi1	Ubc
Ddn	Magi2
Ddx39b	Sumo3
Ddx3x	Sumo3
Ddx5	Sumo3
Ddx6	Mib1
Dennd1a	Necap1
Dennd1a	Necap2
Dennd5a	Mib1
Dgkd	Mib1
Dgkz	Rb1
Dgkz	Rbl1
Dgkz	Rbl2
Dhrs4	Mib1
Dhrs7b	Ubc
Dhx36	Hdac4
Dhx9	Sumo3
Diablo	Xiap
Diras2	Mib1
Dis3l2	Mib1
Disc1	Pde4a
Dld	Mib1
Dlg1	Dlg2
Dlg1	Gria1
Dlg1	Grin2a
Dlg1	Grin2b
Dlg1	Kcna5
Dlg1	Kcnc1
Dlg1	Mpp3
Dlg1	Myo6
Dlg1	Tanc1
Dlg1	Ubc
Dlg2	Nlgn1
Dlg2	Nlgn2
Dlg2	Ptprz1
Dlg2	Sdk2
Dlg2	Ubc
Dlg3	Nlgn1
Dlg3	Nlgn2
Dlg3	Sdk2
Dlg3	Ubc
Dlg4	Efnb2
Dlg4	Grasp
Dlg4	Grik2
Dlg4	Grin2a
Dlg4	Grin2b
Dlg4	Klhl17
Dlg4	Map3k11
Dlg4	Mdm2
Dlg4	Nlgn1
Dlg4	Nlgn2
Dlg4	Ptpn5
Dlg4	Ptprz1
Dlg4	Sdk2
Dlg4	Tanc1
Dlg4	Ubc
Dlgap1	Shank1
Dlgap1	Shank3
Dlgap1	Sorbs2
Dlgap1	Tanc1
Dlgap1	Ubc
Dlgap2	Map1a
Dlgap2	Ubc
Dlgap3	Grasp
Dlgap3	Rgs12
Dlgap3	Shank3
Dll4	Mib1
Dmd	Dtna
Dmd	Dtnb
Dmd	Itgb1
Dmd	Mib1
Dmd	Ptk2
Dmd	Tln1
Dmxl1	Mib1
Dnaja1	Snca
Dnaja2	Ubc
Dnajb2	Ubc
Dnajb4	Ubc
Dnajc5	Ubc
Dnm1	Nme2
Dnm1	Ppp3ca
Dnm1	Sh3gl2
Dnm1	Sorbs1
Dnm1	Sorbs2
Dnm1	Ubc
Dnm1l	Ubc
Dnm2	Sorbs1
Dnm2	Sorbs2
Dnmt1	Esr2
Dnmt1	Pcna
Dnmt3b	Hdac2
Dnpep	Mib1
Dok1	Inpp5d
Dok1	Rasa1
Dok1	Shc1
Dpysl2	Katna1
Dpysl2	Park7
Dpysl2	Tuba1a
Dpysl2	Tubb3
Dpysl2	Ubc
Dpysl3	Ubc
Dpysl4	Ubc
Dpysl5	Ubc
Drd1	Grin1
Drd1	Grin2a
Drd1	Ranbp9
Drd2	Gria1
Drd2	Gria2
Drd2	Nsf
Dsg1	Mib1
Dstnl1	Gja1
Dstyk	Ubc
Dtna	Mib1
Dtna	Utrn
Dtnb	Mib1
Dtnb	Utrn
Dusp1	Ubc
Dusp15	Ubc
Dut	Ppara
Dync1h1	Glrb
Dync1h1	Gphn
Dync1h1	Mib1
Dync1h1	Snca
Dync1h1	Ubc
Dync1i1	Glrb
Dync1i1	Gphn
Dync1i1	Kcna5
Dync1i1	Ubc
Dync1i2	Ldlrap1
Dync1i2	Lrp2
